,Timestamp,tank300_temperature
0,2024-04-30 16:49:02,70.31981658197411
1,2024-04-30 16:49:03,70.31973671934111
2,2024-04-30 16:49:04,70.31965685670812
3,2024-04-30 16:49:05,70.31957699407512
4,2024-04-30 16:49:06,70.31949713144212
5,2024-04-30 16:49:07,70.31941726880912
6,2024-04-30 16:49:08,70.31933740617613
7,2024-04-30 16:49:09,70.31925754354313
8,2024-04-30 16:49:10,70.31917768091013
9,2024-04-30 16:49:11,70.31909781827713
10,2024-04-30 16:49:12,70.31901795564414
11,2024-04-30 16:49:13,70.31893809301114
12,2024-04-30 16:49:14,70.31885823037814
13,2024-04-30 16:49:15,70.31877836774514
14,2024-04-30 16:49:16,70.31869850511214
15,2024-04-30 16:49:17,70.31861864247915
16,2024-04-30 16:49:18,70.31853877984615
17,2024-04-30 16:49:19,70.31845891721316
18,2024-04-30 16:49:20,70.31837905458016
19,2024-04-30 16:49:21,70.31829919194716
20,2024-04-30 16:49:22,70.31821932931416
21,2024-04-30 16:49:23,70.31813946668116
22,2024-04-30 16:49:24,70.31805960404817
23,2024-04-30 16:49:25,70.31797974141517
24,2024-04-30 16:49:26,70.31789987878217
25,2024-04-30 16:49:27,70.31782001614918
26,2024-04-30 16:49:28,70.31774015351618
27,2024-04-30 16:49:29,70.31766029088318
28,2024-04-30 16:49:30,70.31758042825018
29,2024-04-30 16:49:31,70.31750056561718
30,2024-04-30 16:49:32,70.3174207029842
31,2024-04-30 16:49:33,70.31734084035119
32,2024-04-30 16:49:34,70.31726097771819
33,2024-04-30 16:49:35,70.3171811150852
34,2024-04-30 16:49:36,70.3171012524522
35,2024-04-30 16:49:37,70.3170213898192
36,2024-04-30 16:49:38,70.3169415271862
37,2024-04-30 16:49:39,70.31686166455322
38,2024-04-30 16:49:40,70.31678180192021
39,2024-04-30 16:49:41,70.31670193928721
40,2024-04-30 16:49:42,70.31662207665421
41,2024-04-30 16:49:43,70.31654221402121
42,2024-04-30 16:49:44,70.31646235138822
43,2024-04-30 16:49:45,70.31638248875522
44,2024-04-30 16:49:46,70.31630262612224
45,2024-04-30 16:49:47,70.31622276348924
46,2024-04-30 16:49:48,70.31614290085624
47,2024-04-30 16:49:49,70.31606303822323
48,2024-04-30 16:49:50,70.31598317559023
49,2024-04-30 16:49:51,70.31590331295725
50,2024-04-30 16:49:52,70.31582345032425
51,2024-04-30 16:49:53,70.31574358769124
52,2024-04-30 16:49:54,70.31566372505826
53,2024-04-30 16:49:55,70.31558386242526
54,2024-04-30 16:49:56,70.31550399979226
55,2024-04-30 16:49:57,70.31542413715925
56,2024-04-30 16:49:58,70.31534427452625
57,2024-04-30 16:49:59,70.31526441189327
58,2024-04-30 16:50:00,70.31518454926027
59,2024-04-30 16:50:01,70.31510468662727
60,2024-04-30 16:50:02,70.31502482399428
61,2024-04-30 16:50:03,70.31494496136128
62,2024-04-30 16:50:04,70.31486509872828
63,2024-04-30 16:50:05,70.31478523609528
64,2024-04-30 16:50:06,70.31470537346229
65,2024-04-30 16:50:07,70.31462551082929
