,Timestamp,tank200_pressure
0,2024-04-30 16:49:02,19.544961986986788
1,2024-04-30 16:49:03,19.544924291859527
2,2024-04-30 16:49:04,19.54488659673227
3,2024-04-30 16:49:05,19.544848901605008
4,2024-04-30 16:49:06,19.54481120647775
5,2024-04-30 16:49:07,19.544773511350492
6,2024-04-30 16:49:08,19.54473581622323
7,2024-04-30 16:49:09,19.54469812109597
8,2024-04-30 16:49:10,19.54466042596871
9,2024-04-30 16:49:11,19.544622730841454
10,2024-04-30 16:49:12,19.544585035714196
11,2024-04-30 16:49:13,19.544547340586934
12,2024-04-30 16:49:14,19.544509645459677
13,2024-04-30 16:49:15,19.54447195033242
14,2024-04-30 16:49:16,19.544434255205157
15,2024-04-30 16:49:17,19.544396560077896
16,2024-04-30 16:49:18,19.544358864950638
17,2024-04-30 16:49:19,19.54432116982338
18,2024-04-30 16:49:20,19.54428347469612
19,2024-04-30 16:49:21,19.54424577956886
20,2024-04-30 16:49:22,19.5442080844416
21,2024-04-30 16:49:23,19.544170389314342
22,2024-04-30 16:49:24,19.544132694187084
23,2024-04-30 16:49:25,19.544094999059823
24,2024-04-30 16:49:26,19.544057303932565
25,2024-04-30 16:49:27,19.544019608805304
26,2024-04-30 16:49:28,19.543981913678046
27,2024-04-30 16:49:29,19.543944218550788
28,2024-04-30 16:49:30,19.543906523423527
29,2024-04-30 16:49:31,19.54386882829627
30,2024-04-30 16:49:32,19.543831133169007
31,2024-04-30 16:49:33,19.54379343804175
32,2024-04-30 16:49:34,19.54375574291449
33,2024-04-30 16:49:35,19.54371804778723
34,2024-04-30 16:49:36,19.543680352659972
35,2024-04-30 16:49:37,19.543642657532715
36,2024-04-30 16:49:38,19.543604962405453
37,2024-04-30 16:49:39,19.543567267278192
38,2024-04-30 16:49:40,19.543529572150934
39,2024-04-30 16:49:41,19.543491877023676
40,2024-04-30 16:49:42,19.54345418189642
41,2024-04-30 16:49:43,19.543416486769157
42,2024-04-30 16:49:44,19.543378791641896
43,2024-04-30 16:49:45,19.543341096514638
44,2024-04-30 16:49:46,19.54330340138738
45,2024-04-30 16:49:47,19.54326570626012
46,2024-04-30 16:49:48,19.54322801113286
47,2024-04-30 16:49:49,19.5431903160056
48,2024-04-30 16:49:50,19.54315262087834
49,2024-04-30 16:49:51,19.543114925751084
50,2024-04-30 16:49:52,19.543077230623823
51,2024-04-30 16:49:53,19.543039535496565
52,2024-04-30 16:49:54,19.543001840369307
53,2024-04-30 16:49:55,19.542964145242046
54,2024-04-30 16:49:56,19.542926450114788
55,2024-04-30 16:49:57,19.542888754987526
56,2024-04-30 16:49:58,19.54285105986027
57,2024-04-30 16:49:59,19.54281336473301
58,2024-04-30 16:50:00,19.54277566960575
59,2024-04-30 16:50:01,19.54273797447849
60,2024-04-30 16:50:02,19.54270027935123
61,2024-04-30 16:50:03,19.542662584223972
62,2024-04-30 16:50:04,19.542624889096714
63,2024-04-30 16:50:05,19.542587193969453
64,2024-04-30 16:50:06,19.54254949884219
65,2024-04-30 16:50:07,19.542511803714934
66,2024-04-30 16:50:08,19.542474108587676
67,2024-04-30 16:50:09,19.542436413460415
68,2024-04-30 16:50:10,19.542398718333157
69,2024-04-30 16:50:11,19.5423610232059
70,2024-04-30 16:50:12,19.54232332807864
71,2024-04-30 16:50:13,19.54228563295138
72,2024-04-30 16:50:14,19.54224793782412
73,2024-04-30 16:50:15,19.54221024269686
74,2024-04-30 16:50:16,19.542172547569603
75,2024-04-30 16:50:17,19.54213485244234
76,2024-04-30 16:50:18,19.542097157315084
77,2024-04-30 16:50:19,19.542059462187822
78,2024-04-30 16:50:20,19.542021767060564
79,2024-04-30 16:50:21,19.541984071933307
80,2024-04-30 16:50:22,19.541946376806045
81,2024-04-30 16:50:23,19.541908681678787
82,2024-04-30 16:50:24,19.541870986551526
83,2024-04-30 16:50:25,19.54183329142427
84,2024-04-30 16:50:26,19.54179559629701
85,2024-04-30 16:50:27,19.54175790116975
86,2024-04-30 16:50:28,19.54172020604249
87,2024-04-30 16:50:29,19.541682510915233
88,2024-04-30 16:50:30,19.541644815787972
89,2024-04-30 16:50:31,19.541607120660714
90,2024-04-30 16:50:32,19.541569425533453
91,2024-04-30 16:50:33,19.541531730406195
92,2024-04-30 16:50:34,19.541494035278937
93,2024-04-30 16:50:35,19.541456340151676
94,2024-04-30 16:50:36,19.541418645024415
95,2024-04-30 16:50:37,19.541380949897157
96,2024-04-30 16:50:38,19.5413432547699
97,2024-04-30 16:50:39,19.54130555964264
98,2024-04-30 16:50:40,19.54126786451538
