,Timestamp,tank100_pressure
0,2024-04-30 16:49:02,10.511993619901592
1,2024-04-30 16:49:03,10.512000107322022
2,2024-04-30 16:49:04,10.512006594742456
3,2024-04-30 16:49:05,10.512013082162888
4,2024-04-30 16:49:06,10.51201956958332
5,2024-04-30 16:49:07,10.512026057003752
6,2024-04-30 16:49:08,10.512032544424184
7,2024-04-30 16:49:09,10.512039031844617
8,2024-04-30 16:49:10,10.51204551926505
9,2024-04-30 16:49:11,10.512052006685481
10,2024-04-30 16:49:12,10.512058494105913
11,2024-04-30 16:49:13,10.512064981526345
12,2024-04-30 16:49:14,10.512071468946777
13,2024-04-30 16:49:15,10.51207795636721
14,2024-04-30 16:49:16,10.512084443787641
15,2024-04-30 16:49:17,10.512090931208075
16,2024-04-30 16:49:18,10.512097418628507
17,2024-04-30 16:49:19,10.512103906048939
18,2024-04-30 16:49:20,10.512110393469372
19,2024-04-30 16:49:21,10.512116880889803
20,2024-04-30 16:49:22,10.512123368310236
21,2024-04-30 16:49:23,10.512129855730667
22,2024-04-30 16:49:24,10.5121363431511
23,2024-04-30 16:49:25,10.51214283057153
24,2024-04-30 16:49:26,10.512149317991964
25,2024-04-30 16:49:27,10.512155805412396
26,2024-04-30 16:49:28,10.512162292832828
27,2024-04-30 16:49:29,10.512168780253262
28,2024-04-30 16:49:30,10.512175267673692
29,2024-04-30 16:49:31,10.512181755094126
30,2024-04-30 16:49:32,10.512188242514558
31,2024-04-30 16:49:33,10.51219472993499
32,2024-04-30 16:49:34,10.512201217355422
33,2024-04-30 16:49:35,10.512207704775854
34,2024-04-30 16:49:36,10.512214192196286
35,2024-04-30 16:49:37,10.512220679616718
36,2024-04-30 16:49:38,10.512227167037151
37,2024-04-30 16:49:39,10.512233654457583
38,2024-04-30 16:49:40,10.512240141878015
39,2024-04-30 16:49:41,10.512246629298447
40,2024-04-30 16:49:42,10.51225311671888
41,2024-04-30 16:49:43,10.512259604139311
42,2024-04-30 16:49:44,10.512266091559745
43,2024-04-30 16:49:45,10.512272578980175
44,2024-04-30 16:49:46,10.512279066400609
45,2024-04-30 16:49:47,10.51228555382104
46,2024-04-30 16:49:48,10.512292041241473
47,2024-04-30 16:49:49,10.512298528661907
48,2024-04-30 16:49:50,10.512305016082337
49,2024-04-30 16:49:51,10.51231150350277
50,2024-04-30 16:49:52,10.5123179909232
51,2024-04-30 16:49:53,10.512324478343634
52,2024-04-30 16:49:54,10.512330965764065
53,2024-04-30 16:49:55,10.512337453184498
54,2024-04-30 16:49:56,10.51234394060493
55,2024-04-30 16:49:57,10.512350428025362
56,2024-04-30 16:49:58,10.512356915445796
57,2024-04-30 16:49:59,10.512363402866226
58,2024-04-30 16:50:00,10.51236989028666
59,2024-04-30 16:50:01,10.512376377707092
60,2024-04-30 16:50:02,10.512382865127524
61,2024-04-30 16:50:03,10.512389352547956
62,2024-04-30 16:50:04,10.512395839968388
63,2024-04-30 16:50:05,10.51240232738882
64,2024-04-30 16:50:06,10.512408814809252
65,2024-04-30 16:50:07,10.512415302229686
66,2024-04-30 16:50:08,10.512421789650118
67,2024-04-30 16:50:09,10.51242827707055
68,2024-04-30 16:50:10,10.512434764490981
69,2024-04-30 16:50:11,10.512441251911413
70,2024-04-30 16:50:12,10.512447739331845
71,2024-04-30 16:50:13,10.51245422675228
72,2024-04-30 16:50:14,10.51246071417271
73,2024-04-30 16:50:15,10.512467201593143
74,2024-04-30 16:50:16,10.512473689013573
75,2024-04-30 16:50:17,10.512480176434007
76,2024-04-30 16:50:18,10.51248666385444
77,2024-04-30 16:50:19,10.512493151274871
78,2024-04-30 16:50:20,10.512499638695305
79,2024-04-30 16:50:21,10.512506126115735
80,2024-04-30 16:50:22,10.512512613536169
81,2024-04-30 16:50:23,10.512519100956599
82,2024-04-30 16:50:24,10.512525588377033
83,2024-04-30 16:50:25,10.512532075797465
84,2024-04-30 16:50:26,10.512538563217896
85,2024-04-30 16:50:27,10.51254505063833
86,2024-04-30 16:50:28,10.51255153805876
87,2024-04-30 16:50:29,10.512558025479194
88,2024-04-30 16:50:30,10.512564512899626
89,2024-04-30 16:50:31,10.512571000320058
90,2024-04-30 16:50:32,10.51257748774049
91,2024-04-30 16:50:33,10.512583975160922
92,2024-04-30 16:50:34,10.512590462581354
93,2024-04-30 16:50:35,10.512596950001786
94,2024-04-30 16:50:36,10.51260343742222
95,2024-04-30 16:50:37,10.512609924842652
96,2024-04-30 16:50:38,10.512616412263084
97,2024-04-30 16:50:39,10.512622899683516
98,2024-04-30 16:50:40,10.512629387103948
99,2024-04-30 16:50:41,10.51263587452438
100,2024-04-30 16:50:42,10.512642361944813
101,2024-04-30 16:50:43,10.512648849365243
102,2024-04-30 16:50:44,10.512655336785677
103,2024-04-30 16:50:45,10.512661824206107
104,2024-04-30 16:50:46,10.512668311626541
105,2024-04-30 16:50:47,10.512674799046975
106,2024-04-30 16:50:48,10.512681286467405
