,Timestamp,tank300_station4_flow_rate
0,2024-04-30 16:49:02,1.011834136133376
1,2024-04-30 16:49:03,1.0120980068212733
2,2024-04-30 16:49:04,1.0123618775091705
3,2024-04-30 16:49:05,1.012625748197068
4,2024-04-30 16:49:06,1.0128896188849654
5,2024-04-30 16:49:07,1.0131534895728624
6,2024-04-30 16:49:08,1.0134173602607601
7,2024-04-30 16:49:09,1.0136812309486574
8,2024-04-30 16:49:10,1.0139451016365546
9,2024-04-30 16:49:11,1.0142089723244518
10,2024-04-30 16:49:12,1.0144728430123493
11,2024-04-30 16:49:13,1.0147367137002465
12,2024-04-30 16:49:14,1.0150005843881438
13,2024-04-30 16:49:15,1.0152644550760415
14,2024-04-30 16:49:16,1.0155283257639385
15,2024-04-30 16:49:17,1.015792196451836
16,2024-04-30 16:49:18,1.0160560671397334
17,2024-04-30 16:49:19,1.0163199378276304
18,2024-04-30 16:49:20,1.0165838085155279
19,2024-04-30 16:49:21,1.0168476792034253
20,2024-04-30 16:49:22,1.0171115498913226
21,2024-04-30 16:49:23,1.0173754205792198
22,2024-04-30 16:49:24,1.0176392912671173
23,2024-04-30 16:49:25,1.0179031619550145
24,2024-04-30 16:49:26,1.018167032642912
25,2024-04-30 16:49:27,1.0184309033308092
26,2024-04-30 16:49:28,1.0186947740187065
27,2024-04-30 16:49:29,1.018958644706604
28,2024-04-30 16:49:30,1.0192225153945011
29,2024-04-30 16:49:31,1.0194863860823986
30,2024-04-30 16:49:32,1.0197502567702958
31,2024-04-30 16:49:33,1.0200141274581933
32,2024-04-30 16:49:34,1.0202779981460905
33,2024-04-30 16:49:35,1.0205418688339878
34,2024-04-30 16:49:36,1.0208057395218852
35,2024-04-30 16:49:37,1.0210696102097825
36,2024-04-30 16:49:38,1.02133348089768
37,2024-04-30 16:49:39,1.0215973515855772
38,2024-04-30 16:49:40,1.0218612222734746
39,2024-04-30 16:49:41,1.0221250929613719
40,2024-04-30 16:49:42,1.0223889636492691
41,2024-04-30 16:49:43,1.0226528343371666
42,2024-04-30 16:49:44,1.0229167050250638
43,2024-04-30 16:49:45,1.023180575712961
44,2024-04-30 16:49:46,1.0234444464008585
45,2024-04-30 16:49:47,1.023708317088756
46,2024-04-30 16:49:48,1.023972187776653
47,2024-04-30 16:49:49,1.0242360584645505
48,2024-04-30 16:49:50,1.024499929152448
49,2024-04-30 16:49:51,1.024763799840345
50,2024-04-30 16:49:52,1.0250276705282426
51,2024-04-30 16:49:53,1.0252915412161399
52,2024-04-30 16:49:54,1.025555411904037
53,2024-04-30 16:49:55,1.0258192825919346
54,2024-04-30 16:49:56,1.0260831532798318
55,2024-04-30 16:49:57,1.026347023967729
56,2024-04-30 16:49:58,1.0266108946556263
57,2024-04-30 16:49:59,1.026874765343524
58,2024-04-30 16:50:00,1.027138636031421
