,Timestamp,tank100_station4_flow_rate
0,2024-04-30 16:49:02,0.01
1,2024-04-30 16:49:03,0.01
2,2024-04-30 16:49:04,0.01
3,2024-04-30 16:49:05,0.01
4,2024-04-30 16:49:06,0.01
5,2024-04-30 16:49:07,0.01
6,2024-04-30 16:49:08,0.01
7,2024-04-30 16:49:09,0.01
8,2024-04-30 16:49:10,0.01
9,2024-04-30 16:49:11,0.01
10,2024-04-30 16:49:12,0.01
11,2024-04-30 16:49:13,0.01
12,2024-04-30 16:49:14,0.01
13,2024-04-30 16:49:15,0.01
14,2024-04-30 16:49:16,0.01
15,2024-04-30 16:49:17,0.01
16,2024-04-30 16:49:18,0.01
17,2024-04-30 16:49:19,0.01
18,2024-04-30 16:49:20,0.01
19,2024-04-30 16:49:21,0.01
20,2024-04-30 16:49:22,0.01
21,2024-04-30 16:49:23,0.01
22,2024-04-30 16:49:24,0.01
23,2024-04-30 16:49:25,0.01
24,2024-04-30 16:49:26,0.01
25,2024-04-30 16:49:27,0.01
26,2024-04-30 16:49:28,0.01
27,2024-04-30 16:49:29,0.01
28,2024-04-30 16:49:30,0.01
29,2024-04-30 16:49:31,0.01
30,2024-04-30 16:49:32,0.01
31,2024-04-30 16:49:33,0.01
32,2024-04-30 16:49:34,0.01
33,2024-04-30 16:49:35,0.01
34,2024-04-30 16:49:36,0.01
35,2024-04-30 16:49:37,0.01
36,2024-04-30 16:49:38,0.01
37,2024-04-30 16:49:39,0.01
38,2024-04-30 16:49:40,0.01
39,2024-04-30 16:49:41,0.01
40,2024-04-30 16:49:42,0.01
41,2024-04-30 16:49:43,0.01
42,2024-04-30 16:49:44,0.01
43,2024-04-30 16:49:45,0.01
44,2024-04-30 16:49:46,0.01
45,2024-04-30 16:49:47,0.01
46,2024-04-30 16:49:48,0.01
47,2024-04-30 16:49:49,0.01
48,2024-04-30 16:49:50,0.01
49,2024-04-30 16:49:51,0.01
50,2024-04-30 16:49:52,0.01
51,2024-04-30 16:49:53,0.01
52,2024-04-30 16:49:54,0.01
53,2024-04-30 16:49:55,0.01
54,2024-04-30 16:49:56,0.01
55,2024-04-30 16:49:57,0.01
56,2024-04-30 16:49:58,0.01
57,2024-04-30 16:49:59,0.01
58,2024-04-30 16:50:00,0.01
59,2024-04-30 16:50:01,0.01
60,2024-04-30 16:50:02,0.01
61,2024-04-30 16:50:03,0.01
62,2024-04-30 16:50:04,0.01
63,2024-04-30 16:50:05,0.01
64,2024-04-30 16:50:06,0.01
65,2024-04-30 16:50:07,0.01
66,2024-04-30 16:50:08,0.01
67,2024-04-30 16:50:09,0.01
68,2024-04-30 16:50:10,0.01
69,2024-04-30 16:50:11,0.01
70,2024-04-30 16:50:12,0.01
71,2024-04-30 16:50:13,0.01
72,2024-04-30 16:50:14,0.01
73,2024-04-30 16:50:15,0.01
74,2024-04-30 16:50:16,0.01
75,2024-04-30 16:50:17,0.01
76,2024-04-30 16:50:18,0.01
77,2024-04-30 16:50:19,0.01
78,2024-04-30 16:50:20,0.01
79,2024-04-30 16:50:21,0.01
80,2024-04-30 16:50:22,0.01
81,2024-04-30 16:50:23,0.01
82,2024-04-30 16:50:24,0.01
83,2024-04-30 16:50:25,0.01
84,2024-04-30 16:50:26,0.01
85,2024-04-30 16:50:27,0.01
86,2024-04-30 16:50:28,0.01
87,2024-04-30 16:50:29,0.01
88,2024-04-30 16:50:30,0.01
89,2024-04-30 16:50:31,0.01
90,2024-04-30 16:50:32,0.01
91,2024-04-30 16:50:33,0.01
92,2024-04-30 16:50:34,0.01
93,2024-04-30 16:50:35,0.01
