,Timestamp,tank200_temperature
0,2024-04-30 16:49:02,28.075296092472676
1,2024-04-30 16:49:03,28.07529605981829
2,2024-04-30 16:49:04,28.0752960271639
3,2024-04-30 16:49:05,28.075295994509514
4,2024-04-30 16:49:06,28.075295961855122
5,2024-04-30 16:49:07,28.075295929200735
6,2024-04-30 16:49:08,28.07529589654635
7,2024-04-30 16:49:09,28.07529586389196
8,2024-04-30 16:49:10,28.07529583123757
9,2024-04-30 16:49:11,28.075295798583184
10,2024-04-30 16:49:12,28.075295765928796
11,2024-04-30 16:49:13,28.07529573327441
12,2024-04-30 16:49:14,28.075295700620018
13,2024-04-30 16:49:15,28.075295667965634
14,2024-04-30 16:49:16,28.075295635311246
15,2024-04-30 16:49:17,28.075295602656855
16,2024-04-30 16:49:18,28.07529557000247
17,2024-04-30 16:49:19,28.07529553734808
18,2024-04-30 16:49:20,28.075295504693692
19,2024-04-30 16:49:21,28.075295472039304
20,2024-04-30 16:49:22,28.075295439384917
21,2024-04-30 16:49:23,28.07529540673053
22,2024-04-30 16:49:24,28.075295374076138
23,2024-04-30 16:49:25,28.075295341421754
24,2024-04-30 16:49:26,28.075295308767366
25,2024-04-30 16:49:27,28.075295276112975
26,2024-04-30 16:49:28,28.075295243458587
27,2024-04-30 16:49:29,28.0752952108042
28,2024-04-30 16:49:30,28.075295178149812
29,2024-04-30 16:49:31,28.075295145495424
30,2024-04-30 16:49:32,28.075295112841033
31,2024-04-30 16:49:33,28.07529508018665
32,2024-04-30 16:49:34,28.075295047532258
33,2024-04-30 16:49:35,28.07529501487787
34,2024-04-30 16:49:36,28.075294982223486
35,2024-04-30 16:49:37,28.075294949569095
36,2024-04-30 16:49:38,28.075294916914707
37,2024-04-30 16:49:39,28.07529488426032
38,2024-04-30 16:49:40,28.075294851605932
39,2024-04-30 16:49:41,28.075294818951544
40,2024-04-30 16:49:42,28.075294786297153
41,2024-04-30 16:49:43,28.07529475364277
42,2024-04-30 16:49:44,28.075294720988378
43,2024-04-30 16:49:45,28.07529468833399
44,2024-04-30 16:49:46,28.075294655679603
45,2024-04-30 16:49:47,28.075294623025215
46,2024-04-30 16:49:48,28.075294590370827
47,2024-04-30 16:49:49,28.07529455771644
48,2024-04-30 16:49:50,28.075294525062052
49,2024-04-30 16:49:51,28.075294492407664
50,2024-04-30 16:49:52,28.075294459753273
51,2024-04-30 16:49:53,28.075294427098886
52,2024-04-30 16:49:54,28.0752943944445
53,2024-04-30 16:49:55,28.07529436179011
54,2024-04-30 16:49:56,28.075294329135723
55,2024-04-30 16:49:57,28.07529429648133
56,2024-04-30 16:49:58,28.075294263826947
57,2024-04-30 16:49:59,28.07529423117256
58,2024-04-30 16:50:00,28.07529419851817
59,2024-04-30 16:50:01,28.075294165863784
60,2024-04-30 16:50:02,28.075294133209393
61,2024-04-30 16:50:03,28.075294100555006
62,2024-04-30 16:50:04,28.075294067900618
63,2024-04-30 16:50:05,28.07529403524623
64,2024-04-30 16:50:06,28.075294002591843
65,2024-04-30 16:50:07,28.07529396993745
66,2024-04-30 16:50:08,28.075293937283067
67,2024-04-30 16:50:09,28.07529390462868
68,2024-04-30 16:50:10,28.07529387197429
69,2024-04-30 16:50:11,28.0752938393199
70,2024-04-30 16:50:12,28.075293806665513
71,2024-04-30 16:50:13,28.075293774011126
72,2024-04-30 16:50:14,28.075293741356738
73,2024-04-30 16:50:15,28.075293708702347
74,2024-04-30 16:50:16,28.075293676047963
75,2024-04-30 16:50:17,28.075293643393575
76,2024-04-30 16:50:18,28.075293610739184
77,2024-04-30 16:50:19,28.0752935780848
78,2024-04-30 16:50:20,28.07529354543041
79,2024-04-30 16:50:21,28.07529351277602
80,2024-04-30 16:50:22,28.075293480121633
81,2024-04-30 16:50:23,28.075293447467246
82,2024-04-30 16:50:24,28.075293414812858
83,2024-04-30 16:50:25,28.075293382158467
84,2024-04-30 16:50:26,28.075293349504083
85,2024-04-30 16:50:27,28.075293316849695
86,2024-04-30 16:50:28,28.075293284195304
87,2024-04-30 16:50:29,28.075293251540916
88,2024-04-30 16:50:30,28.07529321888653
89,2024-04-30 16:50:31,28.07529318623214
90,2024-04-30 16:50:32,28.075293153577753
91,2024-04-30 16:50:33,28.075293120923366
92,2024-04-30 16:50:34,28.075293088268978
93,2024-04-30 16:50:35,28.075293055614587
94,2024-04-30 16:50:36,28.0752930229602
95,2024-04-30 16:50:37,28.075292990305815
96,2024-04-30 16:50:38,28.075292957651424
97,2024-04-30 16:50:39,28.075292924997036
98,2024-04-30 16:50:40,28.07529289234265
99,2024-04-30 16:50:41,28.07529285968826
100,2024-04-30 16:50:42,28.075292827033874
101,2024-04-30 16:50:43,28.075292794379482
102,2024-04-30 16:50:44,28.0752927617251
103,2024-04-30 16:50:45,28.075292729070707
104,2024-04-30 16:50:46,28.07529269641632
105,2024-04-30 16:50:47,28.075292663761932
106,2024-04-30 16:50:48,28.075292631107544
107,2024-04-30 16:50:49,28.075292598453157
108,2024-04-30 16:50:50,28.07529256579877
109,2024-04-30 16:50:51,28.07529253314438
110,2024-04-30 16:50:52,28.075292500489994
111,2024-04-30 16:50:53,28.075292467835602
112,2024-04-30 16:50:54,28.075292435181215
113,2024-04-30 16:50:55,28.07529240252683
114,2024-04-30 16:50:56,28.07529236987244
115,2024-04-30 16:50:57,28.075292337218052
116,2024-04-30 16:50:58,28.075292304563664
117,2024-04-30 16:50:59,28.075292271909277
118,2024-04-30 16:51:00,28.07529223925489
119,2024-04-30 16:51:01,28.075292206600498
120,2024-04-30 16:51:02,28.075292173946114
121,2024-04-30 16:51:03,28.075292141291722
122,2024-04-30 16:51:04,28.075292108637335
123,2024-04-30 16:51:05,28.075292075982947
124,2024-04-30 16:51:06,28.07529204332856
125,2024-04-30 16:51:07,28.075292010674172
126,2024-04-30 16:51:08,28.07529197801978
127,2024-04-30 16:51:09,28.075291945365397
128,2024-04-30 16:51:10,28.07529191271101
129,2024-04-30 16:51:11,28.075291880056618
130,2024-04-30 16:51:12,28.07529184740223
